code,date,名称,最新价,close,涨跌幅,change_pct
000967,2026-04-28,盈峰环境,44.09,14.18,10.004989624023438,10.007757951900697
002283,2026-05-13,天润工业,12.52,12.52,10.017574310302734,7.931034482758625
002407,2026-05-20,多氟多,40.69,40.69,10.002703666687012,9.440559440559436
002709,2026-04-29,天赐材料,59.32,59.32,9.994437217712402,9.385948736861515
603336,2026-04-28,昊华能源,10.88,12.63,10.010110855102539,10.017421602787469
