date,code,action,price,quantity,amount,commission,slippage,pnl,return_pct
2024-01-26,002178,BUY,6.6398600000000005,567864.3245666114,3770539.614116861,0.0,11277.785485892902,0.0,0.0
2024-01-29,601519,SELL_TIME_STOP,8.18,464064.273280427,3796045.7554338924,0.0,0.0,118939.67324177321,0.03234599997475929
2024-01-29,603877,SELL_STOP_DYNAMIC,16.32,207007.77859488272,3378366.946668486,0.0,0.0,-298739.1355236331,-0.08124300165567666
2024-01-29,002178,SELL_TRAILING_STOP,6.03,567864.3245666114,3424221.8771366673,0.0,0.0,-346317.7369801938,-0.09184832210317695
2024-01-29,601519,BUY,7.93373,445298.5157145103,3532878.1930796816,0.0,10566.93377790533,0.0,0.0
2024-01-30,601519,SELL_TRAILING_STOP,7.82,445298.5157145103,3482234.392887471,0.0,0.0,-50643.800192211005,-0.014334997535837446
2024-01-30,002825,BUY,7.7231000000000005,455257.20583042357,3515996.9263489447,0.0,10516.441454682785,0.0,0.0
2024-01-30,000025,BUY,17.3519,202628.9297626741,3515996.9263489447,0.0,10516.441454682785,0.0,0.0
2024-01-30,003015,BUY,11.1333,315809.0526931767,3515996.9263489447,0.0,10516.441454682783,0.0,0.0
2024-01-31,002825,SELL_STOP_DYNAMIC,7.2,455257.20583042357,3277851.8819790496,0.0,0.0,-238145.04436989472,-0.06773186932708375
2024-01-31,000025,SELL_TRAILING_STOP,17.0,202628.9297626741,3444691.8059654594,0.0,0.0,-71305.12038348512,-0.020280199862839243
2024-01-31,003015,SELL_STOP_DYNAMIC,10.87,315809.0526931767,3432844.402774831,0.0,0.0,-83152.52357411374,-0.023649771406501263
2024-01-31,600345,BUY,17.5525,192857.39145837422,3385129.363573113,0.0,10125.013051564645,0.0,0.0
2024-01-31,002819,BUY,25.747010000000003,131476.60111108483,3385129.3635731125,0.0,10125.013051564645,0.0,0.0
2024-01-31,002214,BUY,11.46429,295275.9711742387,3385129.363573113,0.0,10125.013051564645,0.0,0.0
2024-02-01,600345,SELL_TRAILING_STOP,16.78,192857.39145837422,3236147.0286715194,0.0,0.0,-148982.33490159357,-0.04401082466885042
2024-02-01,002819,SELL_TRAILING_STOP,24.74,131476.60111108483,3252731.1114882384,0.0,0.0,-132398.25208487414,-0.03911172598293955
2024-02-01,002214,SELL_TRAILING_STOP,10.67,295275.9711742387,3150594.612429127,0.0,0.0,-234534.75114398613,-0.06928383702784913
2024-02-01,002528,BUY,6.88058,466989.3503449266,3213157.584196295,0.0,9610.64083009859,0.0,0.0
2024-02-01,001212,BUY,26.960639999999998,119179.57378594483,3213157.584196295,0.0,9610.640830098591,0.0,0.0
2024-02-02,002528,SELL_STOP_DYNAMIC,6.66,466989.3503449266,3110149.073297211,0.0,0.0,-103008.5108990839,-0.03205834391868123
2024-02-02,000820,BUY,4.46335,708358.8176474515,3161653.328746753,0.0,9456.590215593478,0.0,0.0
2024-02-02,600189,BUY,8.074150000000001,391577.234600144,3161653.328746753,0.0,9456.590215593478,0.0,0.0
2024-02-05,001212,SELL_STOP_DYNAMIC,26.25,119179.57378594483,3128463.811881052,0.0,0.0,-84693.7723152436,-0.026358424725822505
2024-02-05,000820,SELL_STOP_DYNAMIC,4.12,708358.8176474515,2918438.3287075004,0.0,0.0,-243215.0000392525,-0.07692652379938836
2024-02-05,600189,SELL_STOP_DYNAMIC,8.0,391577.234600144,3132617.876801152,0.0,0.0,-29035.451945601173,-0.009183629236514168
2024-02-05,600640,BUY,10.060089999999999,304156.3252214014,3059840.0057965675,0.0,9152.063825911968,0.0,0.0
2024-02-05,002085,BUY,5.165450000000001,592366.5906739137,3059840.005796568,0.0,9152.063825911968,0.0,0.0
2024-02-06,600640,SELL_STOP_DYNAMIC,9.72,304156.3252214014,2956399.481152022,0.0,0.0,-103440.52464454586,-0.03380586058375201
2024-02-06,002085,SELL_STOP_DYNAMIC,4.89,592366.5906739137,2896672.6283954377,0.0,0.0,-163167.3774011302,-0.05332546051166909
2024-02-07,600482,BUY,19.117179999999998,155408.4182455088,2970970.7051146757,0.0,8886.253355278193,0.0,0.0
2024-02-07,003028,BUY,32.70783,90833.62317569449,2970970.7051146757,0.0,8886.253355278192,0.0,0.0
2024-02-08,600482,SELL_TRAILING_STOP,20.83,155408.4182455088,3237157.352053948,0.0,0.0,266186.64693927247,0.08959585043400753
2024-02-19,003028,SELL_TIME_STOP,35.0,90833.62317569449,3179176.811149307,0.0,0.0,208206.10603463152,0.07008016123356398
2024-02-19,601038,BUY,14.72404,212516.5119608914,3129101.6227726433,0.0,9359.227186757658,0.0,0.0
2024-02-19,003028,BUY,34.402899999999995,90954.58879259143,3129101.6227726433,0.0,9359.227186757656,0.0,0.0
2024-02-20,605399,BUY,10.67192,293208.87176559074,3129101.6227726433,0.0,9359.227186757658,0.0,0.0
2024-02-21,601038,SELL_TIME_STOP,15.04,212516.5119608914,3196248.3398918062,0.0,0.0,67146.71711916296,0.021458784409713605
2024-02-21,003028,SELL_TIME_STOP,35.3,90954.58879259143,3210696.984378477,0.0,0.0,81595.36160583394,0.02607629008019674
2024-02-21,603178,BUY,28.4852,112460.95032280419,3203472.662135142,0.0,9581.672967502916,0.0,0.0
2024-02-22,605399,SELL_TIME_STOP,11.18,293208.87176559074,3278075.1863393043,0.0,0.0,148973.56356666124,0.04760905254162329
2024-02-22,605376,BUY,19.046969999999998,170146.42876201431,3240773.9242372233,0.0,9693.242046571955,0.0,0.0
2024-02-22,600675,BUY,3.16948,1022493.8867691935,3240773.9242372233,0.0,9693.242046571955,0.0,0.0
2024-02-23,603178,SELL_TRAILING_STOP,33.95,112460.95032280419,3818049.2634592024,0.0,0.0,614576.6013240607,0.1918469942285821
2024-02-23,002828,BUY,8.064119999999999,473461.36509119446,3818049.263459203,0.0,11419.88812599961,0.0,0.0
2024-02-26,605376,SELL_TIME_STOP,20.3,170146.42876201431,3453972.503868891,0.0,0.0,213198.57963166723,0.06578631666874069
2024-02-26,600675,SELL_TIME_STOP,3.14,1022493.8867691935,3210630.8044552677,0.0,0.0,-30143.11978195577,-0.009301210293171103
2024-02-27,002828,SELL_TIME_STOP,8.48,473461.36509119446,4014952.3759733294,0.0,0.0,196903.11251412658,0.05157165319960533
2024-02-27,600444,BUY,12.306809999999999,289258.70268297225,3559851.894765829,0.0,10647.61284576021,0.0,0.0
2024-02-27,600561,BUY,4.5536200000000004,781763.0576916451,3559851.894765829,0.0,10647.612845760206,0.0,0.0
2024-02-28,600444,SELL_TRAILING_STOP,12.02,289258.70268297225,3476889.6062493264,0.0,0.0,-82962.28851650302,-0.023304983175981397
2024-02-28,600561,SELL_TRAILING_STOP,4.24,781763.0576916451,3314675.3646125756,0.0,0.0,-245176.53015325393,-0.06887267712281664
2024-02-28,603536,BUY,10.96279,314743.99204423116,3450472.288542577,0.0,10320.45549913034,0.0,0.0
2024-02-29,603536,SELL_TRAILING_STOP,10.31,314743.99204423116,3245010.5579760233,0.0,0.0,-205461.7305665535,-0.05954597324221289
2024-02-29,000518,BUY,2.39717,1410824.0320963436,3381985.045020392,0.0,10115.608310130783,0.0,0.0
2024-02-29,600193,BUY,3.5907400000000003,941862.9711481177,3381985.045020392,0.0,10115.608310130785,0.0,0.0
2024-02-29,002647,BUY,4.68401,722027.7166403129,3381985.045020392,0.0,10115.608310130783,0.0,0.0
2024-03-04,000518,SELL_TIME_STOP,2.48,1410824.0320963436,3498843.599598932,0.0,0.0,116858.55457854008,0.034553244033589614
2024-03-04,600193,SELL_TIME_STOP,3.79,941862.9711481177,3569660.660651366,0.0,0.0,187675.6156309737,0.05549273965812063
2024-03-04,002647,SELL_TIME_STOP,4.86,722027.7166403129,3509054.702871921,0.0,0.0,127069.65785152906,0.03757250731744821
2024-03-05,603598,BUY,18.054,195294.83702821573,3525852.9877074063,0.0,10545.92119952365,0.0,0.0
2024-03-05,002076,BUY,1.92576,1830889.0971395222,3525852.9877074063,0.0,10545.921199523647,0.0,0.0
2024-03-05,002915,BUY,13.731069999999999,256779.18674272337,3525852.9877074063,0.0,10545.92119952365,0.0,0.0
2024-03-06,603598,SELL_TRAILING_STOP,17.68,195294.83702821573,3452812.718658854,0.0,0.0,-73040.26904855244,-0.020715630885122294
2024-03-06,002076,SELL_TRAILING_STOP,1.82,1830889.0971395222,3332218.1567939306,0.0,0.0,-193634.8309134756,-0.05491857760053165
2024-03-06,000572,BUY,4.19254,809179.0269684708,3392515.4377263924,0.0,10147.104998184623,0.0,0.0
2024-03-06,600148,BUY,13.359960000000001,253931.5565111267,3392515.4377263924,0.0,10147.104998184623,0.0,0.0
2024-03-07,002915,SELL_TRAILING_STOP,13.38,256779.18674272337,3435705.518617639,0.0,0.0,-90147.46908976743,-0.02556756319791531
2024-03-07,000572,SELL_TRAILING_STOP,4.01,809179.0269684708,3244807.8981435676,0.0,0.0,-147707.53958282495,-0.04353923874310095
2024-03-07,600148,SELL_TRAILING_STOP,12.77,253931.5565111267,3242705.976647088,0.0,0.0,-149809.46107930466,-0.044158814846751104
2024-03-07,000593,BUY,5.707070000000001,579586.3372628625,3307739.797802765,0.0,9893.538777077063,0.0,0.0
2024-03-07,601599,BUY,3.83146,863310.5390119602,3307739.797802765,0.0,9893.538777077063,0.0,0.0
2024-03-08,000593,SELL_STOP_DYNAMIC,5.39,579586.3372628625,3123970.3578468286,0.0,0.0,-183769.43995593642,-0.05555740511330698
2024-03-08,002762,BUY,7.67295,419115.86519197916,3215855.0778247965,0.0,9618.709106155922,0.0,0.0
2024-03-08,002319,BUY,12.3369,260669.6234730602,3215855.0778247965,0.0,9618.709106155922,0.0,0.0
2024-03-11,601599,SELL_TIME_STOP,3.89,863310.5390119602,3358277.9967565252,0.0,0.0,50538.19895376037,0.015278771016792536
2024-03-11,002868,BUY,19.959699999999998,168252.92949075013,3358277.9967565252,0.0,10044.699890597782,0.0,0.0
2024-03-12,002762,SELL_TIME_STOP,7.59,419115.86519197916,3181089.4168071216,0.0,0.0,-34765.6610176748,-0.010810705139483567
2024-03-12,002319,SELL_TIME_STOP,14.35,260669.6234730602,3740609.0968384137,0.0,0.0,524754.0190136174,0.16317713526088395
2024-03-12,002892,BUY,15.947700000000001,217012.43795799816,3460849.2568227677,0.0,10351.493290596512,0.0,0.0
2024-03-12,603389,BUY,4.58371,755032.3333768427,3460849.2568227677,0.0,10351.493290596514,0.0,0.0
2024-03-13,002868,SELL_TIME_STOP,20.22,168252.92949075013,3402074.2343029673,0.0,0.0,43796.237546442404,0.013041278175523807
2024-03-13,603917,BUY,15.99785,212658.21559165558,3402074.2343029673,0.0,10175.695616060719,0.0,0.0
2024-03-14,002892,SELL_TIME_STOP,15.87,217012.43795799816,3443987.390393431,0.0,0.0,-16861.866429336864,-0.004872175925055178
2024-03-14,603389,SELL_TIME_STOP,5.04,755032.3333768427,3805362.960219287,0.0,0.0,344513.7033965196,0.09954600094683119
2024-03-14,601900,BUY,16.7501,216397.2260050005,3624675.175306359,0.0,10841.501022850525,0.0,0.0
2024-03-14,002575,BUY,6.58971,550050.7875621779,3624675.1753063593,0.0,10841.501022850527,0.0,0.0
2024-03-15,603917,SELL_TIME_STOP,16.02,212658.21559165558,3406784.6137783225,0.0,0.0,4710.379475355148,0.0013845610503910866
2024-03-18,601900,SELL_TIME_STOP,16.96,216397.2260050005,3670096.9530448085,0.0,0.0,45421.77773844984,0.012531268470039159
2024-03-18,002575,SELL_TIME_STOP,6.88,550050.7875621779,3784349.4184277835,0.0,0.0,159674.24312142446,0.044052014428555886
2024-03-18,002750,BUY,7.48238,483858.121134849,3620410.3284169715,0.0,10828.744750997921,0.0,0.0
2024-03-18,600990,BUY,16.82031,215240.40451198412,3620410.3284169715,0.0,10828.744750997921,0.0,0.0
2024-03-18,002575,BUY,6.8204,530820.821127349,3620410.3284169715,0.0,10828.744750997921,0.0,0.0
2024-03-20,002750,SELL_TIME_STOP,8.81,483858.121134849,4262790.04719802,0.0,0.0,642379.7187810484,0.17743284890636413
2024-03-20,600990,SELL_TIME_STOP,17.75,215240.40451198412,3820517.180087718,0.0,0.0,200106.8516707467,0.055271870732465755
2024-03-20,002575,SELL_TIME_STOP,7.19,530820.821127349,3816601.7039056397,0.0,0.0,196191.37548866827,0.05419037006627181
2024-03-20,603356,BUY,15.95773,248571.46413663635,3966636.310397126,0.0,11864.315983241653,0.0,0.0
2024-03-20,002343,BUY,7.91367,501238.52907653793,3966636.310397126,0.0,11864.315983241653,0.0,0.0
2024-03-21,002343,SELL_TRAILING_STOP,8.38,501238.52907653793,4200378.873661389,0.0,0.0,233742.56326426246,0.058927147581337325
2024-03-21,002672,BUY,5.04509,809402.3282100532,4083507.592029257,0.0,12213.881132689703,0.0,0.0
2024-03-22,603356,SELL_TRAILING_STOP,16.73,248571.46413663635,4158600.595005926,0.0,0.0,191964.2846088003,0.04839472782156373
2024-03-22,002672,SELL_TRAILING_STOP,4.81,809402.3282100532,3893225.1986903553,0.0,0.0,-190282.39333890178,-0.04659778120905678
2024-03-22,002725,BUY,10.07012,401694.43150381325,4045111.1285751797,0.0,12099.036276894854,0.0,0.0
2024-03-22,600081,BUY,11.46429,352844.45251953497,4045111.1285751797,0.0,12099.036276894854,0.0,0.0
2024-03-22,002520,BUY,6.08821,664417.1486488114,4045111.12857518,0.0,12099.036276894856,0.0,0.0
2024-03-25,600081,SELL_TRAILING_STOP,10.89,352844.45251953497,3842476.087937736,0.0,0.0,-202635.04063744357,-0.05009381304904181
2024-03-25,002520,SELL_TRAILING_STOP,5.63,664417.1486488114,3740668.546892808,0.0,0.0,-304442.581682372,-0.07526185857583756
2024-03-25,603789,BUY,9.67895,391733.84689612733,3791572.317415272,0.0,11340.694867642886,0.0,0.0
2024-03-25,001896,BUY,5.06515,748560.7173361642,3791572.3174152724,0.0,11340.694867642887,0.0,0.0
2024-03-26,002725,SELL_TRAILING_STOP,10.78,401694.43150381325,4330265.971611107,0.0,0.0,285154.843035927,0.07049369818830353
2024-03-26,603789,SELL_STOP_DYNAMIC,8.91,391733.84689612733,3490348.5758444946,0.0,0.0,-301223.7415707772,-0.07944560102077192
2024-03-26,000677,BUY,3.25975,1199572.7505875607,3910307.2737278007,0.0,11695.834318228717,0.0,0.0
2024-03-26,002141,BUY,1.97591,1978990.5783804934,3910307.2737278007,0.0,11695.834318228717,0.0,0.0
2024-03-27,001896,SELL_TRAILING_STOP,5.17,748560.7173361642,3870058.9086279687,0.0,0.0,78486.59121269673,0.020700275411389635
2024-03-27,000677,SELL_TRAILING_STOP,2.89,1199572.7505875607,3466765.2491980507,0.0,0.0,-443542.02452975034,-0.11342894393741842
2024-03-27,002141,SELL_STOP_DYNAMIC,1.97,1978990.5783804934,3898611.439409572,0.0,0.0,-11695.834318228879,-0.0029910269192423566
2024-03-27,002846,BUY,9.1273,410323.447139738,3745145.1990785305,0.0,11201.830106914847,0.0,0.0
2024-03-27,002715,BUY,13.12927,285251.59426826704,3745145.1990785305,0.0,11201.830106914847,0.0,0.0
2024-03-27,002869,BUY,18.956699999999998,197563.14121542944,3745145.199078531,0.0,11201.830106914847,0.0,0.0
2024-03-28,002846,SELL_STOP_DYNAMIC,8.27,410323.447139738,3393374.907845633,0.0,0.0,-351770.29123289755,-0.09392701017825644
2024-03-28,002869,SELL_TRAILING_STOP,21.78,197563.14121542944,4302925.215672053,0.0,0.0,557780.0165935226,0.14893414993115917
2024-03-28,600593,BUY,22.04594,174551.41680322285,3848150.061758843,0.0,11509.920424004515,0.0,0.0
2024-03-28,600844,BUY,3.3199300000000003,1159105.782880616,3848150.0617588437,0.0,11509.920424004515,0.0,0.0
2024-03-29,002715,SELL_TRAILING_STOP,14.8,285251.59426826704,4221723.595170353,0.0,0.0,476578.396091822,0.12725231486594457
2024-03-29,002893,BUY,10.4312,404720.79867803823,4221723.595170353,0.0,12627.288918754793,0.0,0.0
2024-04-01,600593,SELL_TIME_STOP,26.26,174551.41680322285,4583720.2052526325,0.0,0.0,735570.1434937892,0.19114902789357124
2024-04-01,600844,SELL_TRAILING_STOP,3.36,1159105.782880616,3894595.4304788695,0.0,0.0,46445.36872002582,0.012069531586509141
2024-04-01,605069,BUY,7.89361,537036.6432932145,4239157.817865751,0.0,12679.435148152796,0.0,0.0
2024-04-01,600159,BUY,3.009,1408826.1275725327,4239157.817865751,0.0,12679.435148152796,0.0,0.0
2024-04-02,002893,SELL_TIME_STOP,10.56,404720.79867803823,4273851.634040084,0.0,0.0,52128.03886973133,0.01234757266661557
2024-04-02,605069,SELL_TRAILING_STOP,8.12,537036.6432932145,4360737.5435409015,0.0,0.0,121579.72567515052,0.028680160281544076
2024-04-02,000903,BUY,2.8284599999999998,1526376.3987436604,4317294.588790493,0.0,12913.144333371369,0.0,0.0
2024-04-02,603613,BUY,23.52035,183555.71191714803,4317294.588790493,0.0,12913.144333371363,0.0,0.0
2024-04-03,600159,SELL_TRAILING_STOP,2.91,1408826.1275725327,4099684.0312360707,0.0,0.0,-139473.7866296804,-0.032901296111664924
2024-04-03,000903,SELL_TRAILING_STOP,2.83,1526376.3987436604,4319645.208444559,0.0,0.0,2350.619654065724,0.000544465893100865
2024-04-03,600843,BUY,5.9177,711368.3728205747,4209664.619840315,0.0,12591.220198924171,0.0,0.0
2024-04-03,603813,BUY,13.52044,311355.593445207,4209664.619840315,0.0,12591.220198924171,0.0,0.0
2024-04-08,603613,SELL_TRAILING_STOP,22.83,183555.71191714803,4190576.9030684894,0.0,0.0,-126717.68572200356,-0.029351178872763506
2024-04-08,600843,SELL_STOP_DYNAMIC,5.86,711368.3728205747,4168618.664728568,0.0,0.0,-41045.9551117469,-0.009750409787586345
2024-04-08,603813,SELL_STOP_DYNAMIC,13.0,311355.593445207,4047622.714787691,0.0,0.0,-162041.90505262374,-0.03849283011499627
2024-04-08,603798,BUY,11.07312,373481.55661592365,4135606.094194916,0.0,12369.70915511939,0.0,0.0
2024-04-08,002719,BUY,8.95679,461728.5985486895,4135606.0941949165,0.0,12369.709155119392,0.0,0.0
2024-04-08,600593,BUY,27.5825,149935.8685469017,4135606.094194916,0.0,12369.709155119392,0.0,0.0
2024-04-09,600593,SELL_TRAILING_STOP,27.14,149935.8685469017,4069259.4723629123,0.0,0.0,-66346.62183200386,-0.016042780748663055
2024-04-09,600807,BUY,3.44029,1182824.5503614268,4069259.472362913,0.0,12171.264623219082,0.0,0.0
2024-04-10,603798,SELL_TRAILING_STOP,10.86,373481.55661592365,4056009.7048489307,0.0,0.0,-79596.38934598563,-0.019246608002080667
2024-04-10,002719,SELL_TRAILING_STOP,8.75,461728.5985486895,4040125.237301033,0.0,0.0,-95480.85689388342,-0.02308751237887674
2024-04-10,600807,SELL_TRAILING_STOP,3.32,1182824.5503614268,3926977.5071999365,0.0,0.0,-142281.9651629763,-0.034965075618625274
2024-04-10,605100,BUY,16.469260000000002,243344.51880553828,4007704.1497833,0.0,11987.150996360817,0.0,0.0
2024-04-10,002513,BUY,4.8645499999999995,823859.1750076164,4007704.1497833,0.0,11987.150996360817,0.0,0.0
2024-04-11,002513,SELL_STOP_DYNAMIC,4.8,823859.1750076164,3954524.0400365586,0.0,0.0,-53180.109746741364,-0.013269469940693335
2024-04-11,002023,BUY,10.67192,373045.72138002614,3981114.0949099287,0.0,11907.619426450436,0.0,0.0
2024-04-11,600241,BUY,7.15139,556690.9502781876,3981114.0949099283,0.0,11907.619426450434,0.0,0.0
2024-04-12,605100,SELL_TRAILING_STOP,14.75,243344.51880553828,3589331.6523816898,0.0,0.0,-418372.49740161025,-0.1043920613312318
2024-04-12,002023,SELL_STOP_DYNAMIC,9.5,373045.72138002614,3543934.353110248,0.0,0.0,-437179.7417996803,-0.1098134168921806
2024-04-12,600241,SELL_TRAILING_STOP,6.97,556690.9502781876,3880135.9234389677,0.0,0.0,-100978.17147096067,-0.02536429980745003
2024-04-12,002378,BUY,7.251690000000001,506245.2995522839,3671133.976310302,0.0,10980.460547289038,0.0,0.0
2024-04-12,600595,BUY,4.02203,912756.4877214496,3671133.976310302,0.0,10980.460547289038,0.0,0.0
2024-04-12,002780,BUY,13.96176,262942.06291400956,3671133.976310302,0.0,10980.460547289038,0.0,0.0
2024-04-15,002378,SELL_TRAILING_STOP,6.78,506245.2995522839,3432343.130964485,0.0,0.0,-238790.8453458171,-0.06504552731845958
2024-04-15,002780,SELL_TRAILING_STOP,12.99,262942.06291400956,3415617.3972529843,0.0,0.0,-255516.57905731787,-0.0696015402069653
2024-04-15,605179,BUY,12.858460000000001,266282.29695536906,3423980.264108735,0.0,10241.217140903495,0.0,0.0
2024-04-15,000017,BUY,9.08718,376792.38929004763,3423980.264108735,0.0,10241.217140903496,0.0,0.0
2024-04-16,600595,SELL_TRAILING_STOP,3.73,912756.4877214496,3404581.699201007,0.0,0.0,-266552.27710929496,-0.07260761356827272
2024-04-16,605179,SELL_STOP_DYNAMIC,11.41,266282.29695536906,3038281.008260761,0.0,0.0,-385699.2558479741,-0.1126464599959871
2024-04-16,000017,SELL_STOP_DYNAMIC,9.02,376792.38929004763,3398667.3513962296,0.0,0.0,-25312.912712505575,-0.0073928325399079675
2024-04-16,603787,BUY,11.07312,296258.8700943666,3280510.0196193326,0.0,9812.09377752542,0.0,0.0
2024-04-16,001379,BUY,17.2516,190156.85615359346,3280510.0196193326,0.0,9812.093777525422,0.0,0.0
2024-04-16,000037,BUY,9.41817,348317.1380023224,3280510.0196193326,0.0,9812.093777525422,0.0,0.0
2024-04-17,603787,SELL_STOP_DYNAMIC,10.8,296258.8700943666,3199595.7970191594,0.0,0.0,-80914.22260017302,-0.024665135029693364
2024-04-17,001379,SELL_STOP_DYNAMIC,16.56,190156.85615359346,3148997.5379035072,0.0,0.0,-131512.48171582544,-0.04008903521992169
2024-04-17,000037,SELL_STOP_DYNAMIC,9.19,348317.1380023224,3201034.4982413426,0.0,0.0,-79475.52137799005,-0.02422657480168655
2024-04-17,000881,BUY,7.01097,454032.64850959805,3183209.2777213366,0.0,9521.064639246271,0.0,0.0
2024-04-17,603508,BUY,20.11015,158288.68893177508,3183209.2777213366,0.0,9521.064639246271,0.0,0.0
2024-04-17,603107,BUY,17.76313,179203.17408707456,3183209.2777213366,0.0,9521.064639246271,0.0,0.0
2024-04-19,000881,SELL_TIME_STOP,7.34,454032.64850959805,3332599.6400604495,0.0,0.0,149390.36233911282,0.046930738542598105
2024-04-19,603508,SELL_TRAILING_STOP,21.57,158288.68893177508,3414287.0202583885,0.0,0.0,231077.74253705176,0.07259269572827654
2024-04-19,603107,SELL_TRAILING_STOP,19.36,179203.17408707456,3469373.4503257633,0.0,0.0,286164.17260442657,0.08989800783983459
2024-04-19,603067,BUY,10.140329999999999,335829.31096734863,3405420.036881534,0.0,10185.703001639684,0.0,0.0
2024-04-22,603067,SELL_TRAILING_STOP,10.48,335829.31096734863,3519491.1789378137,0.0,0.0,114071.14205627987,0.03349693747639404
2024-04-22,000881,BUY,7.36202,467730.8335076913,3443443.7509002932,0.0,10299.432953839363,0.0,0.0
2024-04-22,600816,BUY,3.03909,1133050.9300153314,3443443.7509002932,0.0,10299.432953839361,0.0,0.0
2024-04-22,600363,BUY,29.979670000000002,114859.2946787037,3443443.7509002932,0.0,10299.432953839361,0.0,0.0
2024-04-23,000881,SELL_TRAILING_STOP,6.87,467730.8335076913,3213310.8261978393,0.0,0.0,-230132.92470245433,-0.06683220094484943
2024-04-23,002878,BUY,12.78825,251270.56682484626,3213310.8261978403,0.0,9611.09918105037,0.0,0.0
2024-04-24,600816,SELL_TIME_STOP,2.97,1133050.9300153314,3365161.262145534,0.0,0.0,-78282.48875475884,-0.02273377886143535
2024-04-24,600363,SELL_TIME_STOP,30.4,114859.2946787037,3491722.5582325924,0.0,0.0,48278.807332299104,0.014020501226331028
2024-04-24,002811,BUY,6.15842,556708.0371571057,3428441.910189063,0.0,10254.562044433887,0.0,0.0
2024-04-24,600661,BUY,9.578650000000001,357925.3767690711,3428441.9101890633,0.0,10254.562044433887,0.0,0.0
